tx_id,timestamp,project_id,milestone_id,donor_address,ngo_address,auditor_address,amount_eth,wallet_balance_eth,amount_to_wallet_ratio,receipt_count_24h,release_count_24h,hour_of_day,day_of_week,label
7b91db94-2be1-4848-8156-35f68b2976fa,2026-04-14T19:31:19+00:00,11,2,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,1.969676,23.735333,0.082985,2,1,19,1,normal
ba9d7e39-5bef-44e9-b868-d80b7ad1eb74,2026-03-28T15:15:19+00:00,44,2,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,1.779390,4.265400,0.417168,3,1,15,5,normal
ca9299dd-8966-4440-8965-d394ac8300a8,2026-04-29T03:47:19+00:00,6,3,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,10.916279,34.531355,0.316127,1,1,3,2,normal
62756348-dba7-42b1-bfb4-f853eb052a91,2026-04-09T14:38:19+00:00,13,2,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,0.278939,1.889589,0.147619,1,0,14,3,normal
ebdc114a-3aaa-4ad9-b582-41e52c8757e0,2026-03-22T12:45:19+00:00,19,2,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,3.277680,17.736809,0.184795,4,1,12,6,normal
23633ff8-a1b0-4a06-90bd-20f33cb5d6e9,2026-04-10T11:37:19+00:00,29,0,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,2.838825,8.192844,0.346501,1,1,11,4,normal
cdd2bdc9-2bc0-4711-8800-90d8ac761773,2026-04-13T10:38:19+00:00,34,4,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,0.541703,0.909817,0.595397,1,2,10,0,normal
b94962ae-f6ce-45f7-8db7-a3e8f7dc2dd5,2026-04-06T08:53:19+00:00,43,1,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,1.483886,2.697975,0.550000,1,1,8,0,normal
aa3b953d-8942-4b4e-9a99-907cd88f581a,2026-03-23T09:44:19+00:00,44,1,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,1.903839,2.050081,0.928665,1,3,9,0,normal
14c39cd2-bcdf-4748-bab5-449933232691,2026-04-21T17:55:19+00:00,36,0,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,1.807598,3.974513,0.454797,1,2,17,1,normal
69f0d200-d256-46a4-a32a-b0190b4d92a0,2026-04-21T13:43:19+00:00,21,2,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,33.409043,133.636173,0.250000,1,0,13,1,normal
730e4033-5cfb-4ad9-bddc-c1d6a5783edb,2026-03-24T08:23:19+00:00,39,4,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,36.411005,79.709633,0.456796,1,1,8,1,normal
d0d0d3e2-6ce2-44d0-b8b7-6494c5512281,2026-04-02T12:39:19+00:00,6,1,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,0.125017,1.261945,0.099067,0,1,12,3,normal
5fd6d460-7cc0-4f13-b960-e5b2d73ea1cf,2026-04-12T09:11:19+00:00,24,1,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,1.658531,5.084111,0.326218,1,2,9,6,normal
4edb3e45-07de-4168-b9f4-1d705db76bcb,2026-04-25T17:37:19+00:00,29,1,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,0.229487,1.531774,0.149818,1,1,17,5,normal
f436b773-07f8-498b-b797-5a5e0e82f7b7,2026-03-22T06:42:19+00:00,3,2,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,0.443017,1.853396,0.239030,2,0,6,6,normal
3da751be-2186-4c39-9eb0-f4dd8e0e301a,2026-04-16T16:00:19+00:00,17,4,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,2.576353,2.628931,0.980000,1,0,16,3,normal
a50a0bf8-b94c-495a-8e5b-2d4d2dd17296,2026-03-31T18:57:19+00:00,42,3,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,0.971492,2.704364,0.359231,1,0,18,1,normal
4034f76c-a6dd-4de8-9a1b-60dcca16370a,2026-04-07T08:00:19+00:00,2,1,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,0.456361,1.033788,0.441446,2,1,8,1,normal
fa4f80b0-9102-45a4-9771-9a9f916da9b3,2026-04-07T12:10:19+00:00,44,4,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,5.971432,40.594235,0.147100,1,2,12,1,normal
5f5ce280-00d7-40bb-b28c-5a91e109b014,2026-04-16T12:29:19+00:00,27,1,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,0.174130,0.529892,0.328614,1,1,12,3,normal
cb640f51-8575-4dc3-bead-000bb48f1fa4,2026-04-18T16:22:19+00:00,42,1,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,1.290055,3.640413,0.354371,1,1,16,5,normal
ff1ecc9c-7f90-4e75-abb8-b963b5ff54bf,2026-05-01T09:42:19+00:00,8,4,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,2.135346,6.438520,0.331652,3,2,9,4,normal
392daa1c-4d25-406b-a571-829cdf0ebd0e,2026-04-18T17:40:19+00:00,41,1,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,7.497765,36.201953,0.207109,1,1,17,5,normal
68058308-dfec-4eec-b5de-67ab0e13d14f,2026-04-30T15:57:19+00:00,15,3,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,0.955199,5.061641,0.188713,2,1,15,3,normal
b5d4d93e-3e43-4039-8b43-1d1e769f7b7b,2026-04-06T12:07:19+00:00,8,2,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,0.464286,3.528148,0.131595,1,0,12,0,normal
7b01aea7-86e2-412f-8020-26d08e788c24,2026-04-03T08:39:19+00:00,2,1,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,0.570686,1.534537,0.371894,3,0,8,4,normal
b801c1dd-80d2-4c2f-a544-de6a5a245671,2026-03-29T11:03:19+00:00,25,4,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,21.733426,114.983639,0.189013,2,2,11,6,normal
7af947e6-1857-4a8a-9370-0cb938083f4b,2026-04-17T08:45:19+00:00,37,2,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,0.415600,0.838808,0.495465,2,2,8,4,normal
10e412e8-6186-47d2-9cb3-f14ed654a0b3,2026-04-30T22:59:19+00:00,31,2,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,16.209521,141.182507,0.114813,2,2,22,3,normal
2d9cb752-5f96-4e88-8dac-6c4a892dfbf4,2026-03-21T12:24:19+00:00,44,3,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,3.000000,7.600491,0.394711,0,2,12,5,normal
22a48adf-88bb-40e4-8dad-b212bdc5808d,2026-04-19T16:12:19+00:00,16,2,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,7.913706,15.113913,0.523604,2,1,16,6,normal
dcb4d6c6-7c5e-4e86-b624-9b562fe39a56,2026-03-27T17:01:19+00:00,37,2,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,73.822204,500.000000,0.147644,3,1,17,4,normal
83ed3c81-31f2-4705-b981-56965815c9b0,2026-04-20T10:51:19+00:00,45,2,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,10.006986,25.301625,0.395508,3,1,10,0,normal
5f07b361-5440-49bf-b7c3-7c89a9609580,2026-04-10T01:41:19+00:00,14,2,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,0.176793,0.215602,0.820000,1,1,1,4,normal
ec07e20d-cffe-4b8a-bd17-09a2064a68fe,2026-04-13T11:25:19+00:00,47,4,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,0.837693,3.754711,0.223105,2,2,11,0,normal
808f8942-b95e-49e7-89bf-94bf21cee03c,2026-03-19T06:19:19+00:00,18,4,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,1.835456,9.722794,0.188779,1,1,6,3,normal
e8af231c-5d8e-458b-b3cb-012334c39dd0,2026-03-18T14:02:19+00:00,31,2,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,9.772271,33.659082,0.290331,3,2,14,2,normal
647659a0-d42b-4e57-957e-59e4688c275c,2026-03-26T14:06:19+00:00,31,0,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,0.692327,0.804466,0.860604,3,1,14,3,normal
97215434-a011-4885-a428-313c4c08e063,2026-03-27T15:17:19+00:00,3,4,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,90.501315,121.883093,0.742526,2,1,15,4,normal
7ee6dc10-0822-4a30-8e33-58d8052f44b8,2026-05-01T13:27:19+00:00,38,4,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,1.010556,3.147845,0.321031,1,2,13,4,normal
19b10322-60cf-440b-898c-52a52091c261,2026-04-02T10:22:19+00:00,46,1,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,4.083069,9.330600,0.437600,1,3,10,3,normal
a4c3eeee-4fad-49b8-99bb-c11952f0f9bf,2026-03-20T13:55:19+00:00,12,2,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,21.531646,82.653845,0.260504,3,1,13,4,normal
3a98faa0-c2ab-4fdb-84a7-a82993eeff52,2026-03-21T13:24:19+00:00,35,3,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,0.828403,2.383544,0.347551,1,2,13,5,normal
8ec816f6-f44c-4ed5-b362-9c5ac58b5411,2026-04-18T17:00:19+00:00,46,0,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,11.410772,20.746858,0.550000,3,1,17,5,normal
1eec4210-f9f4-4fb9-8619-d3cb2546c72c,2026-04-01T16:20:19+00:00,47,3,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,35.719536,74.112150,0.481966,3,2,16,2,normal
2e4068c8-993e-4a55-b506-316e2c8e85a1,2026-04-04T09:59:19+00:00,45,3,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,9.725489,69.423967,0.140088,2,1,9,5,normal
c962083a-9afd-44f8-8b2d-1f46cbf09d8b,2026-04-03T15:14:19+00:00,9,3,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,4.257025,6.548895,0.650037,1,1,15,4,normal
d54b6a2f-451f-4821-8d4f-53879bd647ff,2026-04-14T14:24:19+00:00,9,1,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,0.592001,1.076366,0.550000,0,1,14,1,normal
63feeb02-e99d-4e9e-9a8a-0b50ec1763aa,2026-04-20T22:34:19+00:00,30,2,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,0.736774,2.947096,0.250000,2,0,22,0,normal
1f440b31-3f3d-48bc-8d70-a49272d26030,2026-04-07T08:52:19+00:00,13,3,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,0.612185,1.113064,0.550000,2,1,8,1,normal
d6ae58ce-8311-4acd-8cbb-2bd40ab26e34,2026-04-30T16:27:19+00:00,15,1,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,27.250898,44.274726,0.615496,4,1,16,3,normal
fea56888-a688-40c0-9cff-b94093407207,2026-03-28T11:29:19+00:00,12,2,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,19.937075,37.214368,0.535736,2,1,11,5,normal
7399865a-d175-4886-ac3a-19c24a5dc944,2026-04-29T10:22:19+00:00,17,0,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,4.565309,18.261236,0.250000,1,1,10,2,normal
b295b943-f341-4133-add4-387ed5d18ccc,2026-04-14T10:01:19+00:00,36,0,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,23.436508,115.883655,0.202242,1,1,10,1,normal
8b1ddb40-17b8-49f2-9780-61bcf6a0904d,2026-04-25T16:40:19+00:00,25,2,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,19.666023,92.190047,0.213320,1,2,16,5,normal
6a422e23-26e5-40ab-9d07-858d7501ffef,2026-04-12T17:27:19+00:00,21,1,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,0.630498,2.731004,0.230867,2,1,17,6,normal
a81ef6fb-1918-4611-967c-d8debc6d1cdf,2026-04-03T20:32:19+00:00,41,4,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,52.084158,320.436171,0.162541,0,1,20,4,normal
2d0507e0-69db-4350-998d-5381c3797e13,2026-03-23T18:44:19+00:00,44,3,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,13.811316,96.132179,0.143670,4,2,18,0,normal
d9ef0436-0104-4354-a116-56720b1beb24,2026-04-26T15:30:19+00:00,26,3,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,0.305264,0.553622,0.551394,1,1,15,6,normal
c3f9ebbe-d585-4637-8140-7220e918b1af,2026-04-05T17:08:19+00:00,1,1,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,16.174540,61.140677,0.264546,2,1,17,6,normal
56327433-193b-495a-baab-5059bbf866df,2026-04-22T09:49:19+00:00,15,4,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,0.450850,1.338135,0.336924,2,1,9,2,normal
62bfd823-68f2-4e7b-b991-fe04cd0f93d6,2026-03-24T09:13:19+00:00,4,4,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,6.155372,22.727930,0.270829,2,0,9,1,normal
dbb9279e-2ce1-47f8-a71f-8f5c9b3728be,2026-04-22T08:19:19+00:00,30,1,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,29.713426,72.913082,0.407518,2,2,8,2,normal
55dd5c17-5cc0-471a-9488-8c4b0f0cb223,2026-04-21T10:00:19+00:00,28,3,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,0.736519,0.798347,0.922555,0,0,10,1,normal
d4f05b17-8a54-4574-a481-044ef58d8896,2026-04-24T01:35:19+00:00,29,4,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,0.793242,1.134040,0.699484,3,1,1,4,normal
3e1b5dde-8898-4b39-9315-20437dbb58ef,2026-04-19T13:43:19+00:00,39,1,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,16.466415,101.674831,0.161952,2,2,13,6,normal
ef26059d-ce72-48da-a337-d63a2b9b4eb3,2026-04-13T14:31:19+00:00,37,2,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,14.396917,44.011903,0.327114,1,1,14,0,normal
aedc2b88-9e7b-4e61-a27d-4d7d61f47649,2026-04-18T13:59:19+00:00,36,1,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,9.116629,23.099069,0.394675,1,2,13,5,normal
e779236c-740b-4c83-8741-44b8e11bdcb2,2026-04-12T12:45:19+00:00,26,4,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,37.460668,122.074607,0.306867,1,1,12,6,normal
4f193b00-a257-44a6-bcbf-e28264a721e7,2026-04-29T15:03:19+00:00,41,1,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,0.510388,1.351382,0.377678,1,1,15,2,normal
b5457fd0-f2e1-4c16-9c14-9c6eb7bccaf0,2026-04-17T13:57:19+00:00,5,0,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,8.971983,21.531005,0.416701,2,0,13,4,normal
6367769c-afc0-45a8-a4e8-4bd748b981ae,2026-04-10T14:47:19+00:00,43,0,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,2.101026,11.237397,0.186967,1,1,14,4,normal
ae57f1c8-cc71-4aa1-9bda-1461390e6e99,2026-04-24T21:11:19+00:00,3,2,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,1.665898,7.808065,0.213356,1,1,21,4,normal
19063345-80c8-4102-949b-6d0522ab44e3,2026-04-17T11:00:19+00:00,50,0,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,9.690406,83.479172,0.116082,1,1,11,4,normal
939f51d7-ce46-4af5-8be2-2a4caf13af06,2026-04-01T13:23:19+00:00,4,3,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,0.582409,1.425060,0.408691,2,2,13,2,normal
57cdd3c0-339a-464b-a2f4-f5e58b02708a,2026-04-26T14:55:19+00:00,38,1,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,22.353327,64.746943,0.345241,3,1,14,6,normal
6e23ba96-da4b-455a-9722-1fcfe1fbb845,2026-03-28T13:08:19+00:00,46,1,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,13.246402,28.179543,0.470072,2,3,13,5,normal
fe4c85ff-0601-4f95-9a7e-356ecc799dcc,2026-03-27T17:23:19+00:00,11,1,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,112.060709,267.649412,0.418685,0,2,17,4,normal
64b5a56b-037e-4a9f-8b2b-4674c56bdd5d,2026-04-15T06:31:19+00:00,35,0,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,76.364813,192.927738,0.395821,1,1,6,2,normal
6d24f17c-f653-4df1-b678-e4f314517f44,2026-03-18T12:16:19+00:00,44,0,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,75.155541,500.000000,0.150311,1,1,12,2,normal
50f0d60a-b34b-4aca-b74a-15eb010675aa,2026-04-04T14:20:19+00:00,39,1,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,7.405700,16.683998,0.443880,1,1,14,5,normal
24e1a448-3ea2-4a0c-bcd8-14cca0242406,2026-04-09T15:18:19+00:00,43,4,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,0x70997970C51812dc3A010C7d01b50e0d17dc79C8,0x3C44CdDdB6a900fa2b585dd299e03d12FA4293BC,38.999925,79.413543,0.491099,2,3,15,3,normal
